application_id,defaulted_loan
OZYK0832719785113,0
APXF8293101184655,0
ZTEI2894786867749,0
RCHU7353011406897,0
ZWPB4412325573221,0
SBOZ4668724799445,0
BNRK2161283897023,0
BCGN4157970698364,0
MEGM5584520183601,1
QHNB9236060958331,0
KXSV7038618786492,0
ZUXR1190980854207,1
ABIO9851705785957,0
WGRL6619108818108,0
QUJJ4161115414508,0
XUKA8817028054803,0
AXEZ8359948956332,0
CYYE2048805119981,0
ESQA3520020706212,1
JYYO2317354898099,1
TFCB4200889254654,1
LIUW0868519092748,0
GPSH9174169324442,1
MOZC3629143850987,0
NERM9949179724182,0
MMRH7113895281718,0
SQFG2916845597391,0
ZALV0396098857164,0
EKAV1873524625542,0
UOAS7147043203949,0
HCXN1550754575216,0
ILJL6781886635691,1
HTGK1719172619620,1
KNKB6004822149206,0
RMEZ8282428374939,0
EWTH8182558830923,0
VBJA1356372039960,0
MONW9329800097622,0
WULF9317972462634,1
GEUI2983853949947,0
MXZT6876396856593,0
FRBX4206924327878,0
GAWS3939907389597,0
NFAB7633608727919,1
NXUF0106562244212,0
HTFK3441785828548,0
LNSI3000376215857,1
LXZD6875985714936,0
UFGI1216718600960,1
AMCA8407638617278,0
KVPC3263359500765,1
HYNA4866870591008,0
EYVI6512868485432,1
UUKJ8111406408227,0
GETH8728684350989,0
YITM9539571192048,1
MSFR0991650515239,0
YRGD3827879616035,0
WOFK5183331504913,0
YLXB7846652667571,0
WOEJ1683083157427,0
WBMS8624519446815,0
ABAQ6617256197658,1
UKKW8201279883978,1
XQDX2021818695119,0
GKNM8720062010208,1
YRLR1498557243585,0
QFCD4390956672141,0
XESZ1073047108094,0
ZAPS3658789120562,0
WFSD1607661792254,0
HLCM9162272059465,1
VPHS6033857538371,0
NSDA6034165658002,1
YQHC9308907625002,0
AUHO5495766795569,1
OAJU2349658864682,0
IDGN0901450782701,0
KOAN6112170399143,0
MSPF2410861943743,0
YDEB1080023527344,1
HVTC0559911828320,0
BDFU1920740434660,1
VZMK3925157353204,0
RLOK8654948082122,0
UYCZ6854165334439,0
AGTT3758785448648,0
GPSD9307897369523,0
ZUGT7055731373566,0
TOIU4594362773156,0
URMN6796496896087,0
FZHA0939321872349,1
ICUS5234311820362,0
QGSQ3536168779078,1
IAKP6123906814382,1
NGXP0576431986789,0
XYPU3367909929072,0
KFTG6685578073204,0
CVUO5494456401991,0
EYPV8642859162030,0
KEZR1050487056124,0
ABFI5302211490347,0
MFYD9691236346116,1
QKQP3143641196657,0
GWTT1402088131215,0
BDJL7533401492475,0
EYJK3372247308345,0
VKWJ0156519689596,0
GJMZ1368233615860,1
MTOV7424989089277,1
JVTJ2757453430131,0
JCJA7590624363874,0
JILQ6674310157653,1
OTXY0989659791709,0
UORR8393818801526,0
XWYW4593780857298,0
ZVMO3928137951443,0
OUEU7601971586774,1
JFSI7380955041421,0
BRGE4835460278341,0
APUF1941037001312,0
UCBJ2671051041388,1
WGJS9147847457904,0
YEWY0401222153785,1
ZSBR0516222483982,1
DRRA6949280749610,0
RVGI7365756867590,1
XTCO2893240652446,0
YNYT4208470127694,1
HRWO5088490542158,1
MNNO8478108644371,0
KOQS8209591191257,0
DTKH5759656314592,0
QEEV2222455834497,0
QEGN9770908221718,1
WMQS4879231745397,1
JRJA6497191545485,0
NQII2121883514056,0
NAKC1100370117824,0
HFQK1195340942443,0
WDBQ1777096421526,1
XJXT5861896953480,0
ZUIS8177742203556,0
EZEK6513390267587,0
DWFI4535577919705,0
NQKD9660512935498,0
HOSM0774899314644,1
MJOW9083681889731,0
YFFK5395500155017,1
XOGV0548808064242,0
NVZU4859187407577,0
AHIL7113141099176,1
UTGM5278631530952,0
XBHW1364025949190,0
IRLO4350452912350,0
JRPR3815508371775,1
QUPU3316379076506,0
VCJU8460783575256,1
CBUL6226161723442,0
BOVP1737509591663,0
UIQK8585530502093,0
DIUA2374378732364,0
CDLA3262510968627,0
YJSB2762518217086,0
LYRC5539253419863,0
ETWG7982230696731,0
LLKL9480318505397,0
YIBZ5404173217756,0
ZRQK2851631441176,0
XTHP4755096256097,0
FSZV0631429951612,0
JBXY2936240549244,0
THYP8711689672518,0
NDRH1846571978950,1
ERDG7207891902294,0
BQYX2665283381907,1
SAVA8483149218913,1
TGXQ6001291504475,0
RMPA1432717234895,1
YENS2543027877306,1
BGWL1368884000142,0
VLBZ3634261204422,1
XMBW9902695618978,0
EKXV4078858403708,0
UCEQ2775088197281,0
LEME2601591132557,0
WVSJ3196624425811,0
XCQG7267350236940,0
BEZY1686724097944,0
FOYC6090045594054,1
TAWF8371670373223,0
BZFY6550281932830,0
WFCS0684681715574,0
AONW6245308624381,0
ITHZ8523590873052,1
TTIY2166398785572,0
UHAU1796504889308,1
ITIT4120604215699,0
FMTT7997615851374,0
ADZI9528216336702,1
CQJN3934965365220,0
EGZC7387716312482,0
NQIB4660557088080,0
QZTC5602301887241,0
QYHX6822959854783,1
TUSD1829189415866,1
TLKN5267929181432,0
GPEC6394783013800,1
SBFG9800603409822,0
BZIJ7255748305899,0
YGAN9773012716548,0
FBUZ9468577105972,0
IHCP6758565374319,0
PTND7342805650691,0
UTKX7909937301473,0
FVDZ2381667653966,0
HTYD1194757748175,1
HCIW6570581414833,0
YKSY0198828771985,0
OMQL2016178182603,1
HRXT7938622063357,1
FBAR4797049188274,0
LHQN0563475507570,1
QPZG5529372078272,0
XELW4133381012804,0
WATJ2005784293986,0
ZDOA6849357508673,0
AEFQ9933060896180,1
UERR6749280400900,0
ULAW2447757595845,0
NDDU9184299605309,0
CDNR1615470187006,0
QMEV6995591896103,0
CVMN7587148177348,0
LAJU9665356989750,0
YQRC6514508579913,0
YBCD2729273689126,0
FSFE4552741944753,1
ESWK5624565052774,0
RHEP1847675250744,0
LVKW9674698995207,0
GPKQ7247625379193,1
JOUE9362067079039,0
RUMB7176488333253,0
LWHX0345017263181,0
ZSGU6002203266666,0
GCPH1664003819019,0
HPUI3347296604001,0
WZAU4461095691673,1
MBBB5214277496110,0
SVQY3222511705030,1
GZWX5609301683463,0
FFWW4371059254114,1
MUVF4622304211238,0
TMEO7782239518615,0
URGI2318651970131,0
JNRI4529245285208,1
CFJC0725068788136,1
FUYU9073079106333,0
MKST1442810503029,0
XALA3689968845260,0
FSIU5064651158062,0
TGXE0788842434410,1
KXXO2575532631288,1
ARCW0423299811764,0
RKNZ2500401012716,1
YKRC2250900736748,1
FAGD8328909990231,0
JADM5911762817768,0
VHCB6552140127757,0
ERSI8362651344618,0
RCHF7279326744669,0
SRUK9433158475913,0
NRVZ3864324226428,0
SDWS5330792087842,0
VLKU4230791345682,0
CHMV3774044319557,0
WMJC3020963182600,0
MMGD7010005141697,1
CCOB5204189776489,0
ELLL5421918215169,1
CNTQ7894668536716,0
PCQS6035175716560,0
TTBB0940153649892,0
MHCF5265619167733,0
NFOH0857640105319,0
PSLV5440152268119,1
LMFJ1324641420523,1
DMFQ2831301996644,0
FCWJ0086030429396,0
SYDA8022268844330,0
DKFS9542429033208,0
ICZT0995533684069,0
HSVH5238751047287,0
NAZW1460002072549,0
IANZ6481697752057,0
WHWB4318067971105,0
CSDM0026091046901,1
XCAP7833423494927,0
BDQY8230692674958,0
KMLC7276118417888,1
BEVR6280447688497,1
ONIV8492613663363,1
CXPH8929053128890,0
KRHX1102623050141,0
OJAW4299763677681,0
XSYL1098690642860,0
SNRB5703040826261,1
PUES4654926435392,0
ZIXX3252749022197,1
PTJQ2414573744028,0
UXCD8936908385563,1
LRRC6494007518762,0
ZEVV8167179280633,0
VRUT4043135827167,0
CTII5342393208871,0
MYTA7614483989179,0
CXNW3664670995960,1
MELU6795704975582,0
WZDO5177415834329,1
MRZK8802173352529,1
PUNN1203341401491,1
JMXQ1189718875724,0
YTSM8386669424321,0
GKOS8800034013535,0
HJWZ6710135711543,0
HYRQ3473143985156,0
QNQJ2288325763343,1
QPYE8201753623374,0
NHSR1447735805436,0
KQAE9489338451547,0
GVBL5015725517628,0
ZFEV5078218525992,1
VBTU9544517895168,0
UIAC8870480412467,0
XJXC0146338821898,0
TYYQ9725882740582,0
VEWV1928938371743,0
HKKS5511614727578,0
TEGL8911936146869,0
OWAR5761683140300,1
YNCZ3499571635439,0
BOVP5905019127294,0
DIDE6143300337094,0
AGSI0650569248094,0
XONW5096149317592,0
ESKN7327741958803,0
ZASO9655643638090,0
TRSO9814236213637,0
CRQL3687936308125,1
DJQQ6655807877205,0
LFZY7025560730655,0
OXMW7595927074176,0
ZSRM9653690549085,0
WSSE3712135447611,1
BLYU4424218231482,0
ZBXE0119599308378,0
IBJC1804736895601,1
CKUG6463740693628,0
VQWJ2601225420635,0
DPTT3562274483492,0
QSEE3247744395609,0
DGFN4490890481671,0
LXKU9021907488651,0
AWOW4261951239592,1
GYZE4007885380519,0
PQWA7134079723447,1
PLOP0187323605483,1
BBCI6372278145359,0
LYIE1364536072012,0
HDVF1899986888703,0
AOCF2116974621955,0
OEIJ1810319006992,0
NPSO5105577456317,0
JUFK0230729519766,1
QQKW9077324913168,0
SRIC8288339317723,1
YGXP5839968815154,0
DXBT5617026929402,0
NTLD4814671019047,0
GHPR5268472111068,0
YDHF7831455974932,0
WFLC6717198249765,0
GVRZ5915582890187,1
OIAG0583939029194,0
DDDI9501364915073,0
XFBB9292236756583,1
GBNQ4114411308131,1
LIMN5732059322781,1
AZDZ6747235952977,0
XRIH7253311437826,1
GMAI4829843780941,1
MUDJ1202499886401,0
GZDA4107683676669,1
TVTQ1191870143149,0
GQDN7883328034090,1
VBWX9565772263656,0
JJJG5552499706185,0
HAJN7840143860652,1
GEXP7184794400611,1
XTKN4071372385585,0
SRZP7078107446016,0
THSE2747165416435,1
YGMA9541075325533,0
ULSA0488560360496,0
SKZQ3751331657235,1
FPQI4503850251582,0
DCOR4058692962295,1
EUKB8605916899016,0
DITG8070692304211,0
IYOU4911985632826,0
LLJA1749115635157,1
RNBK3401620296036,0
IJOT8234222182350,1
VNJL1814105800199,1
VMUI3432826761914,1
LFUU8858589874415,0
VWBN7673433780494,1
LCZV3073512942849,0
FJCD0306625394722,1
ZRKD7795527278676,0
WIJC1943937005118,1
YIRY1410684558236,0
GHKH0194101489596,1
APSB0588510753726,0
XVES8703217475491,0
WLKD5413571345137,1
WZAB4766096531956,0
UKCW0826737100326,0
CSYP3034335743300,0
FVEO3502767095538,0
OTUZ8128974190650,0
KCAI5223438346850,0
OJOP4584818220962,0
LGUH9730044209174,0
PPMO2676058719528,0
SIGH3250711453095,0
OAXM1024771898566,1
SVRZ9558908732672,0
ZWKQ8563858709848,0
NCCS8950839955982,1
NHGX1488318786256,0
WLUU6225801060358,0
GOJH0613954536057,0
ZJGV3734301510076,0
XJAB8012054525539,1
GBVK6756474718783,1
VBSO7961769800225,0
SZZW3547840365768,0
VNUE8827906747966,0
GFTM1363588694833,0
APUQ7915051805603,1
WLFD0736768201915,0
WXBI3896656276635,0
OWIF8135260764496,0
NFEN9293009886757,0
MVTD3058669106630,1
YAVM7091691133108,0
SIVP8645468086590,0
CCEM6264099108859,0
MYDG0042485583403,1
YJIM4029137427110,0
JGYN9486246111847,1
QSTH1112942322540,0
RIDS4696614122921,0
MFTP6597252417932,0
NQNH7360414056081,0
OTOV9427536799893,1
GNFN0730252581349,0
PYNR9276012499671,1
NFSU0585336529084,0
BXFZ1940266189837,0
LFHG3040832874638,0
LAGI6352956526130,0
OYDJ9822677421668,0
SFUZ8710515992411,0
CCWE5711393196101,0
FUZJ5863299148872,0
SPFX7946528750915,0
KMHC7226595410824,0
DWDM8203548302290,0
RTTX4160131696012,0
TLDK8896466875488,1
IZNU5593940002638,0
DOIZ1580539976624,1
AZRH8177055988966,0
AKBC6702045384237,1
QCXX3711964787784,0
UJKF6934381125692,0
KTYO2464828904303,0
BAAG0847869904231,1
LQRY9916650694410,0
WFDW5476619423122,0
XZZO0679140672488,0
YFXO9856969681539,0
DCOR3522495949437,1
HNOA9028148901029,1
FVHZ9566660933692,0
DCXK7517286839021,1
RJJS1795642378829,0
CDOZ8102883685343,0
AUMC6340017257011,0
PZAD6967432773929,0
VVKT6328109397931,0
FRNR5958072801057,0
RTOB4359154219164,0
NVNZ6020167071577,0
AHXM6098700171739,0
LTMS5708682178861,0
XSWA5966574202104,1
MIKW0549017543289,0
SAUN5716547008703,0
NIJF3425777853107,0
EZVB7227335096161,0
BCVZ6805534497634,0
OHUQ3631263595637,0
MSCV7777130360590,1
QOHO3842833878739,0
ONQC9793570430823,0
EIPY3819001146382,0
GWUN1074570976492,0
FQVB9491777994261,0
QUEW5809314387891,0
UMOW2048462074705,0
YSAV3328623325092,0
TYCT3690793546950,0
JRHY3076992723045,0
IJNE7655736474527,0
UWAN3578387141022,0
QHKT3744615717558,0
BREY2496424365741,1
KNIY1463253740215,0
NIZE8290439292520,1
VMKF6849158617587,0
YKYF6459111048602,0
HSQM7080590668766,0
ZJNL7667863673819,1
IESG3162537704223,0
GMWG3053987020399,1
KVBH9109789585186,1
AMOU7893785115247,0
ZDKQ8430621273334,1
RJBW5048872922640,1
YXFK9980513144580,1
XMZS0069446850843,0
MDMV5473598707879,0
SLQD5142751355387,0
URTI8155906840083,0
VONR5083297081134,0
AEBC6874831836252,0
SPMV5614983148885,1
XXWN4606051444257,0
REOZ3531915748574,0
IWZG1249824158582,0
EODT2949201351826,0
VTUY0534182262654,0
UURU9274934748280,0
NQAA1745785301257,0
AUXR0800580618655,1
LXUG2213448762590,1
YJDR7244079958638,0
MXBE3426462300434,1
CSAP0683728550222,1
DHJR1893343916964,0
ECYM5647835947957,0
LLKQ3973755146432,0
NAQW5716736446688,0
EWFM8384220359907,0
LBMW7098426029490,0
QTPL5408958623356,0
TRDB3777853041624,0
BYRK7464553716064,0
MWCP4069873314854,0
MYTD4597460661184,0
GROZ6636355811481,0
CLXH3483497588712,0
LGFV8099261393682,0
PRSR8749553392437,0
JGJV1754408253194,0
LXFS5271009842412,0
WDMV9263442538945,0
CMLJ8618993807189,0
RJET0039794947302,0
GIKH8826272077157,0
ZGZS8233997175574,0
JPHS8271320595896,0
RWMZ6656971670938,0
HRVH7919575103550,0
RVCG2374820182193,0
ZFCX3516583231299,0
YRMD5204670093133,0
HCJI5904111659799,1
NZKJ1126037365983,0
YXKG8215978641860,0
DJCN9373565707880,0
KPKS7301483897508,0
NPJT6267922193386,0
YJVA0492395213920,0
RVTT1585488246329,0
XNLY9085107587497,1
KBVM4053605980638,0
KZIY3940646522720,0
CXNA7383111891436,0
UYNE2607313552750,1
BEXT8978648731156,0
VFIB7410866245352,0
RYMH6473063649963,1
GVVF2624733589272,1
EUPY3700035927130,0
QSMF1959229404462,1
MXIQ8993589270380,0
CIAZ8734889275817,0
EHRK5223169662701,0
HCTN5055941564826,0
XGFQ3713847234521,1
HSJI1850064305276,0
DCWA4195578065333,0
MYMZ2579103882985,1
GFLC8779078019499,0
YINJ5306744482558,0
EMMI8557866942282,0
ZDXD1146936294624,0
JRIR5371432965453,1
VLKU9329660540434,0
TGYG5860831199622,0
YEZC3655569153009,0
DCHK1023546145565,0
QJHD8236046809163,0
YLMX4616085093875,0
WKPE5474707627887,1
FUDI8500862760811,0
PSLE3666697868086,0
PSAX8161365524394,0
XZAE6727685298374,0
APJE8669867147577,0
FVVN7617005711252,0
GLKH8337535914210,1
VSJS2797215697212,0
GUXH3985924289447,0
DKOL8176778731358,0
YRUI7093983754454,0
GRLW4345753779762,0
COXV3596389512051,0
NIFT7861125702930,0
TLWJ3967217733542,0
TQFO5027409525321,0
JTTZ5987415135101,0
QRWD3854798591349,0
PLFK5032506515380,0
VRMN9061532723328,0
GFIF2356164856698,0
EZWG1640498998814,0
AWCH8853935684966,0
EEHQ8135937645081,0
MVKS6761592474558,0
YTDO0285636901559,0
PCJV3038667584529,0
LEDR3728408871551,0
LGLG1380640327032,0
ITHB6493581247396,1
XJPC9692895842714,1
PVPV1792175460291,0
WDIR7631197815268,1
UVZM0317149427039,0
SVYG2949851089130,0
EEEN2636022349073,0
OROL9246214159699,1
EEBA6281808588542,0
WKYS2217853933615,0
XGDE6376311310594,0
RTHJ4583706454438,1
SDMZ8524614947078,0
XCXD4677804378850,0
OQUC3933501408786,1
RESY0195599956008,0
PFTC2363239413267,0
EIUJ5115962593857,1
IRJR6825866280303,0
EXOH9944807601025,0
VKAF3218082476060,1
GESY5322538652896,0
EYWA3726452986410,0
AQXR1967925540738,0
MMYR9727733103619,0
KSJE4861825386495,0
PSFD1175901509035,1
ZXDE9026676431039,0
STCW6869775710176,0
YXFC3172326978087,0
RZJC8705760840342,1
CQYY6927920230095,0
YJOO1846863586794,0
DZWD9750924383402,1
BTBH4497615578490,0
SZYV2953479369798,0
TUPM7483963861158,0
XKJI8206659107583,0
IAWH1962217510427,0
UOCU7112823429038,0
KOAJ4772182125230,1
UYKL4023556911359,0
EYEZ6989138741979,0
ZEDU5187354502919,0
OYGG4688808923073,0
ULXL1232101507165,0
VFUE9539380621636,0
VNXU3640507699868,0
FXHB7063945275095,1
EFZA2059913221010,0
IFUS8190009457833,0
PFSG1962358538801,0
AAQE0861894990960,0
ZQPU9499825245091,0
ENVU6766809249398,0
SDPE1041475995804,0
QDGU9790985619912,0
IAAW3358179516181,0
JKRE5993985443896,0
TNUQ8589433472333,0
YFTD2790164437330,0
LCIT4436266941717,0
DCFC9221308133115,1
VDJJ8889083846768,1
HVBQ0818298527034,0
XOVG6402719665730,0
ZWRS2898274411937,0
ZPUH1548510616566,0
PKYV4786436613259,0
KOBE7068058749809,1
AAEB5287329308823,0
DNPH5360898013332,1
ZHVB7924756934979,1
MNPU4048699230180,0
HPJK2348939887551,0
MULF3244217194937,1
KPCG4161078056320,0
TCQH6179723729038,0
IJXX7723434509448,0
XFQR5793716665843,1
OEDY5976832353389,1
FWEV7423053546523,0
EKTQ2305828837728,0
NCUR9756173164479,0
ZRAQ7391749754216,1
ZTIH8715727866103,0
ZVEG3492083111641,0
RWHK7496464966968,1
CNQX8088355244779,0
QPUL8684859497780,0
MUVK8352257769757,1
WCHQ1197775971881,0
JKLH3598520374975,0
UVZE5702287979535,1
PPAN4208124487970,1
SZGR2459142840963,0
QMPP9073879661148,1
WVNM2113911250342,0
NSSN3979218663564,0
AEXB7879189362061,0
TFLI9701112769562,0
HAPI9279400398481,0
XSZM4811997127050,0
EEID0809483920904,0
ZDPH6316637652657,0
RLJE0235616142541,1
SIFC0012457106223,0
UOPW1796765393531,0
DYIX6332165231757,0
IEGV8277425421648,0
PJVT1509651430565,1
UCQA4783416760673,0
YPEB6835709174795,1
JXXW2441965644363,0
JXKY2966320822246,0
CDFR4826132054803,0
UDPC3789606479603,1
IAQB2267743890786,1
DZPH3222618070870,0
PDMX1150697275395,0
EFSH0646617718920,1
CNIH1126997750042,0
SFMM3069435175121,0
ORBL4307489705396,0
ECCL6406189900613,0
YXFV8605833117058,1
RDBC4726986212764,0
CFFF8520675557420,0
GOPW7509462993409,0
SFRA2147011247589,0
GCZT8805662073563,1
YDSU2353228404602,1
MBSH2279334543342,0
KWJP7326889648425,0
HWVX3380495274289,1
JUFN9414199557997,0
WBWD6913216178519,0
AWTI3946536403713,0
NGTX5466763276411,1
KZED8270473855611,0
XDTU2767183701395,0
GAXI0500485899098,0
EXPF3266807024942,0
EUDW6976221052120,0
TFZI8624922972483,0
QRAM0267146535068,0
HJKS2293436679760,1
GFUG1417008991226,0
BPDD3572896733289,1
KNFX9063334003590,0
SIYL8611441280159,0
QFIJ5056992301539,0
BEEB7622890000824,1
FORB4165615706354,1
HQXC2713793909549,0
XFYB7162427802422,0
SZTV4533034915135,0
PTSW3007356649766,0
OYUF0164965805370,0
OVBR9005987294123,0
THYH5382958716030,0
HIIE4663184793273,0
HOPZ5946330577834,0
WBTV5377366176219,0
VCON6647856330878,0
KLNI2580773981001,0
WRKA1019553726520,0
YODR1079484755459,0
YKDG5980396860852,0
ZPKE7783292563558,0
KMVY1406896047178,1
MZRO2075097156665,1
XMJN0788434956423,0
AJDF9394721502881,0
MBCM5130199984318,1
TAOY0210794477080,0
GGEF2694383711261,0
XLNO1992608841295,0
JJSO7586613318984,0
JMNL2528797444583,0
KILL0457319750540,0
YAOW2204340337671,1
NMHK9271764896767,0
WABY9161704058673,0
LGXV4807921343419,1
BIGG5065584403744,1
STSD0480933696215,0
QDVM1688409875658,1
JTND9215873563228,1
YXQV6445673901885,0
YVWK2901303570813,0
GMBC7760847811300,0
UZPN9009916730456,0
GUTU6251179521986,0
AWDS3401998735723,0
HPUK5882928864500,0
ODJY2907758786047,0
STSI1982713977302,0
YUWA1898502286431,0
WNKM7682974121781,0
TOMI8562913522983,0
FDCQ5214102095519,0
DQWI1694533085730,1
HNPD7179581254039,0
PBDG7742135521467,0
MVAR2446346706287,0
BELB7417539934575,0
NUVV5812007058524,0
IQAH3093639036007,0
AEON1774320229921,0
XPXJ7204062493162,0
SZGW6242300994832,0
EWXQ8322255327238,0
NTHI8914865982702,0
TNPB6151358137836,0
BQQO7786668866792,1
RIXU9324801161221,1
RQTY8174265060112,0
YLKK1684496781293,0
SCIJ2034019165497,0
ZXLF5743380018552,1
UDIW0042352226200,0
HRUS6797287058840,0
QCQU8232248429295,1
EWFP9107593506067,1
NXLT4577092053916,1
NQML0526390555342,0
OHZO5714933307379,1
TCKL8469825375823,1
RSYF3585952731607,0
SENP3751340830339,0
SGOI0490275667666,0
OPMD8601468945724,0
TJKS2388393367489,0
KRHA1619478868703,1
IRFL2548130248391,1
NKFJ7612041659005,1
GBML5929595687648,0
QUZU6964399649562,1
XGDH4348591133008,0
DCGP5851265704846,0
LLMG9803213217592,0
TXIX5138389922353,0
GAZI3252345760627,0
TUDD8872760799632,0
RVRQ4558548354575,1
WQAY5567829949925,0
RWGU8512023534600,0
DEXP7735283442189,0
KVFI2952561924894,0
LHOK0400241605216,0
ZVNE7889014711989,0
DXUI1741161303509,1
OFVT4918488016339,1
LJCK2749291951519,1
REVJ8626597567924,1
GSCU1785168758669,0
ZZYS3741731428417,0
DRWP7017270627400,1
HTPM5405920998180,0
KOHD0591232168611,0
VYDE7634701360988,0
WWWK5901699190753,0
GGZT7541303816756,0
WISL4869611349914,1
JPZE7938125033877,0
SUAB2487501190303,0
YEDE8035497800206,0
VGXE7980306256717,1
PWVI3067720282393,0
IZRT9034776908220,0
SVHA8648753958983,0
FTEV2703981076860,0
WZVH7274669156925,0
CUGE5511671360409,0
MTRN4678386800185,0
OCGQ2300725734342,0
BYJK2099894765563,1
LYSS4765627469923,0
EWKB8219389753846,0
JAQP1674513886751,0
JDDZ6303378618489,1
AVNW3894278885902,1
VRAF6205601988377,0
MBWU6457697029247,0
AOGC7059712076086,0
RYXP1685694847781,0
SZUK9641604157783,0
JFJR8747532118927,0
VWJP1086646650977,0
XTJQ7182127427204,0
URDO1388436485315,0
SOUP6051076134173,0
EKBL7912322168636,0
SETI0966739366313,0
ETVR1248888374723,0
NUGT0962224586710,0
VGGE9581874863275,0
XUZV3356711883945,0
USGX3544052654206,0
GPEK5105448134936,0
OBFS8382838789721,0
JXNC4576309796358,0
FVTD4930101497574,0
COWZ2561673233208,0
LELA1554434323253,0
NZNN8476313343841,1
ZLKG4917046381448,0
YJGW9326092973903,1
BRYC8067914000877,0
MKLZ3682812563286,0
EOMU9135221953474,1
RRMU6208366358209,0
IRUN9755412208586,1
OQEM1365754171568,0
KKGZ2230909428230,0
NVWJ1669907429538,0
TBWT4541488993615,0
TEBS5221587240732,0
EDNB4935494165753,0
RJSP8477593256102,1
VRQR1022084325761,0
FPIQ7073912368438,0
HHPY8173195039764,0
UEDY6839428965795,1
JODD1318713706489,1
GEXE0559038677118,0
YCBK3175874395079,0
CNBQ5461704590059,0
UBCW6707654378976,0
CSFS1451332444278,0
BYIB9838146391194,0
CKWE1250081608225,0
RZEV9019791161153,0
NSKZ8995309970220,0
ZHHM2085553183272,1
GAII2231926131869,0
PNMH3925129579391,1
QJOK9290928262873,0
QMBN8081180611632,0
EKUE5049153054873,0
TWXW9906953201160,0
MKWD3316314223414,0
KPPG9578592828508,0
RJRA2088656361765,1
DRVJ5165391106308,0
MKEF0356110670060,0
XWTB9717321001252,0
KZHH7885220480239,1
ORBL0584545479922,0
QOHW7730999521451,0
BINF9549820045082,1
IDWY7809629998060,1
PNUN8418515657686,0
ZAWO0221153607240,0
CDGZ3095881924481,0
SCBA5372547805623,0
OAGJ1769151153499,0
SXWJ3596217039122,0
RSHS9068096243554,1
HXWC2726867001869,0
RPIF7718445289729,0
IWGJ7584556142462,1
VEYE0590803854949,0
DZLU1928821400416,0
VDHV2163075958167,0
JNYP4525953201294,0
MTUZ5301545286622,1
PKXB0421266722522,1
KLAZ4172198130642,1
GLWI4670507738729,1
BYFM6093530867692,0
QPAR5700888669011,0
TGYB3761624580731,0
WGFR9944438873863,0
MEKK9429178012545,0
LYHS9463305650987,1
CZAX1494804909506,0
VNXU8509879113996,0
GAMO3344218253077,1
KLZK2479090114669,0
JNZE8240011371210,0
FHQH4026037237500,0
JGXX0898974784334,0
TTIG0734753987974,0
PFRP8878080656503,0
PZBN2540336636047,0
OBML6291645177773,0
RIVV2574981583967,0
QTCA2558389494134,0
EWXK8153121707650,1
ETPT3935611432345,0
WDHV1856389707486,0
CTIE9988029422846,0
QZSR0928746145048,1
JQZK4552051001020,0
UHIN3442629306619,1
JPAN3793653543743,0
KQQF7243073652186,0
ETBQ3122824031777,1
TGPT1959649342314,0
FRGP3528434717265,0
MXIK3923420418924,0
DRBD6796738505013,0
DWSV0685720727096,0
JOQS8204270331615,0
WERG8490235492918,0
QUJD2582881810052,0
CSSD6980762848967,0
CKFA1984173751235,0
EBVM9753888643406,1
BDBS7786064730599,0
TOFI7158697728293,1
HWTU6335693397668,0
ZAKT6943064602022,1
FRCI0256287688042,1
ZOMI7432135186855,1
OHTZ8466847051054,0
LPUV0588918735577,0
JIWM8964582469551,0
AQFC5473298875792,0
QZIW1759424748746,0
KCBR7236958625970,0
SADL4955807244277,0
FNTX8025960585407,1
LJVM9267845419402,0
PKZU9622622280708,1
FQOE1022844359155,0
RNHD9813904653429,0
DJYE0426676609262,0
TNSI7351085246473,1
PUZH5801142365628,1
